playerID,birthYear,nameFirst,nameLast,weight,height,bats,throws,debut
diggibe01,1979.0,Ben,Diggins,230.0,79.0,R,R,2002-09-02
dihigma99,1905.0,Martin,Dihigo,,,R,R,
dillago01,1964.0,Gordon,Dillard,190.0,73.0,L,L,1988-08-12
dillati01,1983.0,Tim,Dillard,220.0,76.0,R,R,2008-05-23
dillojo02,1975.0,Joe,Dillon,210.0,74.0,R,R,2005-05-18
dilonmi01,1954.0,Miguel,Dilone,160.0,72.0,B,R,1974-09-02
dimicfr01,1965.0,Frank,DiMichele,205.0,75.0,R,L,1988-04-08
dinarle01,1979.0,Lenny,DiNardo,220.0,74.0,L,L,2004-04-23
dingmcr01,1974.0,Craig,Dingman,215.0,76.0,R,R,2000-06-30
dinkebr01,1983.0,Brian,Dinkelman,195.0,71.0,L,R,2011-06-04
dipinfr01,1956.0,Frank,DiPino,175.0,70.0,L,L,1981-09-14
dipotje01,1968.0,Jerry,Dipoto,203.0,74.0,R,R,1993-05-11
dirksan01,1986.0,Andy,Dirks,195.0,72.0,L,L,2011-05-16
disarga01,1967.0,Gary,Disarcina,170.0,73.0,R,R,1989-09-23
dishmgl01,1970.0,Glenn,Dishman,195.0,73.0,R,L,1995-06-22
distebe01,1962.0,Benny,Distefano,195.0,73.0,L,L,1984-05-18
dixonke01,1960.0,Ken,Dixon,166.0,71.0,B,R,1984-09-22
dixonst01,1969.0,Steve,Dixon,190.0,72.0,L,L,1993-09-07
dlugabr01,1983.0,Brent,Dlugach,200.0,76.0,R,R,2009-09-13
dobbsgr01,1978.0,Greg,Dobbs,205.0,73.0,L,R,2004-09-08
doddro01,1973.0,Robert,Dodd,195.0,75.0,L,L,1998-05-28
doddto01,1958.0,Tom,Dodd,190.0,72.0,R,R,1986-07-25
dodsopa01,1959.0,Pat,Dodson,210.0,76.0,L,L,1986-09-05
doherjo02,1967.0,John,Doherty,190.0,76.0,R,R,1992-04-08
dohmasc01,1978.0,Scott,Dohmann,200.0,73.0,R,R,2004-05-15
dolisra01,1988.0,Rafael,Dolis,215.0,76.0,R,R,2011-09-26
dolsifr01,1983.0,Freddy,Dolsi,160.0,72.0,R,R,2008-05-06
dominan01,1975.0,Andy,Dominique,220.0,72.0,R,R,2004-05-25
dominch01,1986.0,Chris,Dominguez,235.0,76.0,R,R,2014-09-03
dominjo01,1990.0,Jose,Dominguez,200.0,72.0,R,R,2013-06-30
dominju01,1980.0,Juan,Dominguez,180.0,74.0,R,R,2003-08-12
dominma01,1989.0,Matt,Dominguez,220.0,73.0,R,R,2011-09-06
donalja01,1984.0,Jason,Donald,195.0,73.0,R,R,2010-05-18
donaljo02,1985.0,Josh,Donaldson,220.0,72.0,R,R,2010-04-30
donnebr01,1971.0,Brendan,Donnelly,205.0,75.0,R,R,2002-04-09
donnech01,1966.0,Chris,Donnels,185.0,72.0,L,R,1991-05-07
doolise01,1986.0,Sean,Doolittle,210.0,75.0,L,L,2012-06-05
dopsojo01,1963.0,John,Dopson,205.0,76.0,L,R,1985-09-04
doranbi02,1958.0,Bill,Doran,175.0,71.0,B,R,1982-09-06
dornda01,1984.0,Danny,Dorn,200.0,74.0,L,L,2015-04-21
dorsebr01,1961.0,Brian,Dorsett,215.0,75.0,R,R,1987-09-08
dorseji01,1955.0,Jim,Dorsey,190.0,79.0,R,R,1980-09-02
dortame01,1982.0,Melvin,Dorta,160.0,71.0,R,R,2006-07-21
dosteda01,1970.0,David,Doster,185.0,70.0,R,R,1996-06-16
doteloc01,1973.0,Octavio,Dotel,230.0,72.0,R,R,1999-06-26
dotsori01,1959.0,Richard,Dotson,190.0,73.0,R,R,1979-09-04
doubrfe01,1987.0,Felix,Doubront,225.0,74.0,L,L,2010-06-18
doughji01,1968.0,Jim,Dougherty,210.0,72.0,R,R,1995-04-27
douglse01,1979.0,Sean,Douglass,200.0,78.0,R,R,2001-07-18
doumiry01,1981.0,Ryan,Doumit,220.0,73.0,B,R,2005-06-05
dovede01,1981.0,Dennis,Dove,205.0,76.0,R,R,2007-04-30
dowelke01,1961.0,Ken,Dowell,160.0,69.0,R,R,1987-06-24
downibr01,1950.0,Brian,Downing,170.0,70.0,R,R,1973-05-31
downsda02,1984.0,Darin,Downs,200.0,75.0,R,L,2012-07-03
downske01,1960.0,Kelly,Downs,195.0,76.0,R,R,1986-07-29
downsma01,1984.0,Matt,Downs,190.0,73.0,R,R,2009-06-16
downssc01,1976.0,Scott,Downs,215.0,74.0,L,L,2000-04-09
doyneco01,1981.0,Cory,Doyne,240.0,74.0,R,R,2007-06-16
doziebr01,1987.0,Brian,Dozier,200.0,71.0,R,R,2012-05-07
dozieto01,1961.0,Tom,Dozier,190.0,74.0,R,R,1986-05-17
drabedo01,1962.0,Doug,Drabek,185.0,73.0,R,R,1986-05-30
drabeky01,1987.0,Kyle,Drabek,205.0,74.0,R,R,2010-09-15
drahmbr01,1966.0,Brian,Drahman,205.0,75.0,R,R,1991-04-16
drakeol01,1987.0,Oliver,Drake,215.0,76.0,R,R,2015-05-23
dranske01,1975.0,Kelly,Dransfeldt,195.0,74.0,R,R,1999-05-01
drapemi01,1966.0,Mike,Draper,180.0,74.0,R,R,1993-04-10
draveda01,1956.0,Dave,Dravecky,195.0,73.0,R,L,1982-06-15
dreesto01,1963.0,Tom,Drees,210.0,78.0,B,L,1991-09-03
dreifda01,1972.0,Darren,Dreifort,205.0,74.0,R,R,1994-04-07
dresery01,1976.0,Ryan,Drese,245.0,75.0,R,R,2001-07-29
dresski01,1969.0,Kirk,Dressendorfer,180.0,71.0,R,R,1991-04-13
drewca01,1964.0,Cameron,Drew,230.0,77.0,L,R,1988-09-09
drewst01,1983.0,Stephen,Drew,190.0,72.0,L,R,2006-07-15
drewti01,1978.0,Tim,Drew,195.0,73.0,R,R,2000-05-24
dreyest01,1969.0,Steve,Dreyer,185.0,75.0,R,R,1993-08-08
dreyfba99,1865.0,Barney,Dreyfuss,,,,,
driesda01,1951.0,Dan,Driessen,187.0,71.0,L,R,1973-06-09
drisktr01,1971.0,Travis,Driskill,185.0,72.0,R,R,2002-04-26
drummti01,1964.0,Tim,Drummond,170.0,75.0,R,R,1987-09-12
drurybr01,1992.0,Brandon,Drury,215.0,73.0,R,R,2015-09-01
duboibr01,1965.0,Brian,Dubois,165.0,70.0,L,L,1989-08-17
duboija01,1979.0,Jason,Dubois,220.0,77.0,R,R,2004-05-19
duboser01,1976.0,Eric,DuBose,230.0,75.0,L,L,2002-09-19
duceyro01,1965.0,Rob,Ducey,175.0,74.0,L,R,1987-05-01
duchsju01,1977.0,Justin,Duchscherer,165.0,75.0,R,R,2001-07-25
duckwbr01,1976.0,Brandon,Duckworth,215.0,74.0,R,R,2001-08-07
dudalu01,1986.0,Lucas,Duda,255.0,76.0,L,R,2010-09-01
duensbr01,1983.0,Brian,Duensing,200.0,72.0,L,L,2009-04-10
duffety01,1990.0,Tyler,Duffey,220.0,75.0,R,R,2015-08-05
duffma01,1974.0,Matt,Duff,192.0,73.0,R,R,2002-07-30
duffych01,1980.0,Chris,Duffy,185.0,70.0,L,L,2005-04-07
duffyda01,1988.0,Danny,Duffy,205.0,75.0,L,L,2011-05-18
duffyma01,1991.0,Matt,Duffy,170.0,74.0,R,R,2014-05-22
duffyma02,1989.0,Matt,Duffy,215.0,75.0,R,R,2015-09-16
dukesel01,1984.0,Elijah,Dukes,225.0,74.0,R,R,2007-04-02
dukeza01,1983.0,Zach,Duke,210.0,74.0,L,L,2005-07-02
dullry01,1989.0,Ryan,Dull,175.0,70.0,R,R,2015-09-01
dumatph01,1981.0,Phil,Dumatrait,210.0,74.0,R,L,2007-08-02
dunbama01,1968.0,Matt,Dunbar,170.0,72.0,L,L,1995-04-25
dunbato01,1959.0,Tom,Dunbar,192.0,74.0,L,L,1983-09-07
duncach01,1981.0,Chris,Duncan,210.0,77.0,L,R,2005-09-10
duncaco01,1974.0,Courtney,Duncan,185.0,72.0,L,R,2001-04-02
duncaje01,1978.0,Jeff,Duncan,180.0,74.0,L,L,2003-05-20
duncama01,1963.0,Mariano,Duncan,160.0,72.0,R,R,1985-04-09
duncash01,1979.0,Shelley,Duncan,215.0,77.0,R,R,2007-07-20
dunnad01,1979.0,Adam,Dunn,285.0,78.0,L,R,2001-07-20
dunnemi01,1962.0,Mike,Dunne,190.0,76.0,R,R,1987-06-05
dunnija01,1988.0,Jake,Dunning,190.0,76.0,R,R,2013-06-16
dunnmi01,1985.0,Mike,Dunn,210.0,72.0,L,L,2009-09-04
dunnsc01,1978.0,Scott,Dunn,180.0,75.0,R,R,2004-09-11
dunnst02,1970.0,Steve,Dunn,225.0,76.0,L,L,1994-05-03
dunnto01,1970.0,Todd,Dunn,220.0,77.0,R,R,1996-09-08
dunstsh01,1963.0,Shawon,Dunston,175.0,73.0,R,R,1985-04-09
dunwoto01,1975.0,Todd,Dunwoody,190.0,73.0,L,L,1997-05-10
durange01,1984.0,German,Duran,185.0,70.0,R,R,2008-04-17
duranlu01,1986.0,Luis,Durango,155.0,69.0,B,R,2009-09-15
duranmi01,1969.0,Mike,Durant,200.0,74.0,R,R,1996-04-03
duranro01,1973.0,Roberto,Duran,167.0,72.0,L,L,1997-07-06
durazer01,1974.0,Erubiel,Durazo,240.0,75.0,L,L,1999-07-26
durbich01,1977.0,Chad,Durbin,225.0,74.0,R,R,1999-09-26
durbijd01,1982.0,J. D.,Durbin,210.0,72.0,R,R,2004-09-08
durhale01,1957.0,Leon,Durham,185.0,73.0,L,L,1980-05-27
durhara01,1971.0,Ray,Durham,170.0,68.0,B,R,1995-04-26
durocja01,1974.0,Jayson,Durocher,195.0,75.0,R,R,2002-06-11
durritr01,1975.0,Trent,Durrington,185.0,70.0,R,R,1999-08-06
duvalad01,1988.0,Adam,Duvall,205.0,73.0,R,R,2014-06-26
duvalmi01,1974.0,Mike,Duvall,185.0,72.0,R,L,1998-09-22
dwyerch01,1988.0,Chris,Dwyer,210.0,75.0,R,L,2013-09-24
dwyerji01,1950.0,Jim,Dwyer,165.0,70.0,L,L,1973-06-10
dybzije01,1955.0,Jerry,Dybzinski,180.0,74.0,R,R,1980-04-11
dyeje01,1974.0,Jermaine,Dye,210.0,76.0,R,R,1996-05-17
dyermi01,1966.0,Mike,Dyer,195.0,75.0,R,R,1989-06-29
dykhora01,1974.0,Radhames,Dykhoff,205.0,72.0,L,L,1998-06-07
dykstal01,1987.0,Allan,Dykstra,215.0,77.0,L,R,2015-04-08
dykstle01,1963.0,Lenny,Dykstra,160.0,70.0,L,L,1985-05-03
dysonja01,1984.0,Jarrod,Dyson,160.0,70.0,L,R,2010-09-07
dysonsa01,1988.0,Sam,Dyson,210.0,73.0,R,R,2012-07-05
earlebi02,1956.0,Bill,Earley,200.0,76.0,R,L,1986-09-22
easleda01,1969.0,Damion,Easley,155.0,71.0,R,R,1992-08-13
easleed01,1985.0,Ed,Easley,205.0,72.0,R,R,2015-05-29
easlelo01,1961.0,Logan,Easley,185.0,73.0,R,R,1987-04-09
easlemi01,1950.0,Mike,Easler,190.0,72.0,L,R,1973-09-05
easteja01,1953.0,Jamie,Easterly,180.0,69.0,L,L,1974-04-06
eatonad01,1977.0,Adam,Eaton,190.0,74.0,R,R,2000-05-30
eatonad02,1988.0,Adam,Eaton,185.0,68.0,L,L,2012-09-04
eavega01,1963.0,Gary,Eave,200.0,76.0,R,R,1988-04-12
ebbetch99,1859.0,Charlie,Ebbets,,,,,
ebertde01,1976.0,Derrin,Ebert,200.0,75.0,R,L,1999-04-06
echevan01,1971.0,Angel,Echevarria,215.0,76.0,R,R,1996-07-15
eckener01,1976.0,Eric,Eckenstahler,210.0,79.0,L,L,2002-09-09
eckerde01,1954.0,Dennis,Eckersley,190.0,74.0,R,R,1975-04-12
eckstda01,1975.0,David,Eckstein,170.0,66.0,R,R,2001-04-03
eddych01,1969.0,Chris,Eddy,200.0,75.0,L,L,1995-04-26
edenfke01,1967.0,Ken,Edenfield,165.0,73.0,R,R,1995-05-11
edensto01,1961.0,Tom,Edens,185.0,75.0,R,R,1987-06-02
edginjo01,1986.0,Josh,Edgin,245.0,73.0,R,L,2012-07-13
edlefst01,1985.0,Steve,Edlefsen,195.0,74.0,R,R,2011-08-21
edmonbr01,1973.0,Brian,Edmondson,165.0,74.0,R,R,1998-04-02
edmonji01,1970.0,Jim,Edmonds,190.0,73.0,L,L,1993-09-09
edwarca01,1991.0,Carl,Edwards,170.0,75.0,R,R,2015-09-07
edwarjo02,1988.0,Jon,Edwards,235.0,77.0,R,R,2014-08-15
edwarmi02,1976.0,Mike,Edwards,180.0,73.0,R,R,2003-09-20
edwarwa01,1964.0,Wayne,Edwards,185.0,77.0,L,L,1989-09-11
eenhoro01,1968.0,Robert,Eenhoorn,170.0,75.0,R,R,1994-04-27
egberja01,1983.0,Jack,Egbert,220.0,75.0,L,R,2009-04-21
eglofbr01,1965.0,Bruce,Egloff,215.0,74.0,R,R,1991-04-13
eicheju01,1953.0,Juan,Eichelberger,195.0,74.0,R,R,1978-09-07
eichhma01,1960.0,Mark,Eichhorn,200.0,76.0,R,R,1982-08-30
eickhje01,1990.0,Jerad,Eickhoff,240.0,76.0,R,R,2015-08-21
eilanda01,1966.0,Dave,Eiland,210.0,75.0,R,R,1988-08-03
einerda01,1972.0,Darrell,Einertson,190.0,74.0,R,R,2000-04-15
eischjo01,1970.0,Joey,Eischen,190.0,73.0,L,L,1994-06-19
eisenji01,1959.0,Jim,Eisenreich,180.0,71.0,L,L,1982-04-06
ekstrmi01,1983.0,Mike,Ekstrom,190.0,72.0,R,R,2008-09-10
elartsc01,1976.0,Scott,Elarton,240.0,79.0,R,R,1998-06-20
elbersc01,1985.0,Scott,Elbert,225.0,74.0,L,L,2008-08-29
elderda01,1975.0,Dave,Elder,180.0,72.0,R,R,2002-07-24
eldrebr01,1980.0,Brad,Eldred,270.0,78.0,R,R,2005-07-22
eldreca01,1967.0,Cal,Eldred,215.0,76.0,R,R,1991-09-24
eliasro01,1988.0,Roenis,Elias,190.0,73.0,L,L,2014-04-03
ellinbr02,1990.0,Brian,Ellington,195.0,76.0,R,R,2015-08-03
elliodo01,1968.0,Donnie,Elliott,190.0,76.0,R,R,1994-04-23
ellisaj01,1981.0,A. J.,Ellis,230.0,74.0,R,R,2008-09-15
ellisja01,1978.0,Jason,Ellison,180.0,70.0,R,R,2003-05-09
ellisma01,1977.0,Mark,Ellis,190.0,70.0,R,R,2002-04-09
ellisro02,1970.0,Robert,Ellis,220.0,77.0,R,R,1996-09-12
ellsbja01,1983.0,Jacoby,Ellsbury,195.0,73.0,L,L,2007-06-30
ellswst01,1960.0,Steve,Ellsworth,220.0,80.0,R,R,1988-04-07
elmorja01,1987.0,Jake,Elmore,185.0,69.0,R,R,2012-08-11
elsteke01,1964.0,Kevin,Elster,180.0,74.0,R,R,1986-09-02
elvirna01,1967.0,Narciso,Elvira,160.0,70.0,L,L,1990-09-09
elyjo01,1986.0,John,Ely,210.0,74.0,R,R,2010-04-28
emausbr01,1986.0,Brad,Emaus,205.0,72.0,R,R,2011-04-01
embreal01,1970.0,Alan,Embree,185.0,74.0,L,L,1992-09-15
encaran01,1969.0,Angelo,Encarnacion,180.0,68.0,R,R,1995-05-02
encared01,1983.0,Edwin,Encarnacion,230.0,73.0,R,R,2005-06-24
encarju01,1976.0,Juan,Encarnacion,160.0,74.0,R,R,1997-09-02
encarlu01,1963.0,Luis,Encarnacion,178.0,70.0,R,R,1990-07-27
encarma01,1975.0,Mario,Encarnacion,210.0,74.0,R,R,2001-08-26
endertr01,1974.0,Trevor,Enders,205.0,73.0,R,L,2000-09-02
engelst01,1961.0,Steve,Engel,216.0,75.0,R,L,1985-07-30
engleda01,1956.0,Dave,Engle,210.0,75.0,R,R,1981-04-14
englije01,1984.0,Jesse,English,220.0,75.0,L,L,2010-04-05
ennisjo01,1979.0,John,Ennis,220.0,77.0,R,R,2002-04-10
enrigba01,1986.0,Barry,Enright,220.0,75.0,R,R,2010-06-30
ensbemo01,1975.0,Morgan,Ensberg,210.0,74.0,R,R,2000-09-20
eovalna01,1990.0,Nathan,Eovaldi,215.0,74.0,R,R,2011-08-06
epparji01,1960.0,Jim,Eppard,180.0,74.0,L,L,1987-09-08
eppleco01,1985.0,Cody,Eppley,205.0,77.0,R,R,2011-04-23
erdosto01,1973.0,Todd,Erdos,205.0,73.0,R,R,1997-06-08
erickjo01,1967.0,John,Ericks,220.0,79.0,R,R,1995-06-24
erickma01,1975.0,Matt,Erickson,190.0,71.0,L,R,2004-07-09
ericksc01,1968.0,Scott,Erickson,220.0,76.0,R,R,1990-06-25
erlinro01,1990.0,Robbie,Erlin,195.0,72.0,R,L,2013-04-30
erstada01,1974.0,Darin,Erstad,195.0,74.0,L,L,1996-06-14
esaskni01,1960.0,Nick,Esasky,200.0,75.0,R,R,1983-06-19
escaled01,1986.0,Edgmer,Escalona,235.0,76.0,R,R,2010-09-10
escalfe01,1979.0,Felix,Escalona,185.0,72.0,R,R,2002-04-04
escalse01,1984.0,Sergio,Escalona,215.0,72.0,L,L,2009-05-17
escobal01,1978.0,Alex,Escobar,185.0,73.0,R,R,2001-05-08
escobal02,1986.0,Alcides,Escobar,185.0,73.0,R,R,2008-09-03
escoban01,1965.0,Angel,Escobar,160.0,72.0,B,R,1988-05-17
escobed01,1989.0,Eduardo,Escobar,185.0,70.0,B,R,2011-09-02
escobed02,1992.0,Edwin,Escobar,225.0,74.0,L,L,2014-08-27
escobjo01,1960.0,Jose,Escobar,140.0,70.0,R,R,1991-04-13
escobke01,1976.0,Kelvim,Escobar,205.0,73.0,R,R,1997-06-29
escobyu01,1982.0,Yunel,Escobar,215.0,74.0,R,R,2007-06-02
eshelva01,1969.0,Vaughn,Eshelman,205.0,75.0,L,L,1995-05-02
espinal01,1962.0,Alvaro,Espinoza,170.0,72.0,R,R,1984-09-14
espinda01,1987.0,Danny,Espinosa,210.0,72.0,B,R,2010-09-01
espinge01,1982.0,Geno,Espineli,195.0,76.0,L,L,2008-07-20
espinju01,1956.0,Juan,Espino,190.0,73.0,R,R,1982-06-25
esposbr01,1979.0,Brian,Esposito,210.0,73.0,R,R,2007-06-02
esposmi01,1981.0,Mike,Esposito,190.0,72.0,R,R,2005-09-21
espyce01,1963.0,Cecil,Espy,195.0,75.0,B,R,1983-09-02
estalbo02,1974.0,Bobby,Estalella,200.0,73.0,R,R,1996-09-17
estessh01,1973.0,Shawn,Estes,185.0,74.0,R,L,1995-09-16
estraho01,1975.0,Horacio,Estrada,185.0,73.0,L,L,1999-05-04
estrajo01,1976.0,Johnny,Estrada,209.0,71.0,B,R,2001-05-15
estrama01,1983.0,Marco,Estrada,200.0,72.0,R,R,2008-08-20
estrele01,1975.0,Leo,Estrella,185.0,73.0,R,R,2000-07-18
etherse01,1976.0,Seth,Etherton,195.0,73.0,R,R,2000-05-26
ethiean01,1982.0,Andre,Ethier,210.0,74.0,L,L,2006-05-02
ettlema01,1966.0,Mark,Ettles,178.0,72.0,R,R,1993-06-05
eufemfr01,1959.0,Frank,Eufemia,185.0,71.0,R,R,1985-05-21
eusebto01,1967.0,Tony,Eusebio,180.0,74.0,R,R,1991-08-08
evansba02,1970.0,Bart,Evans,210.0,74.0,R,R,1998-06-16
evansbi99,1884.0,Billy,Evans,205.0,71.0,,,
evansda01,1947.0,Darrell,Evans,200.0,74.0,L,R,1969-04-20
evansdw01,1951.0,Dwight,Evans,180.0,74.0,R,R,1972-09-16
evansni01,1986.0,Nick,Evans,220.0,74.0,R,R,2008-05-24
evanste01,1982.0,Terry,Evans,210.0,76.0,R,R,2007-06-17
evansto01,1974.0,Tom,Evans,200.0,73.0,R,R,1997-09-02
evelada01,1983.0,Dana,Eveland,235.0,73.0,L,L,2005-07-16
everead01,1977.0,Adam,Everett,180.0,72.0,R,R,2001-08-30
evereca01,1971.0,Carl,Everett,181.0,72.0,B,R,1993-07-01
everito01,1983.0,Tommy,Everidge,275.0,72.0,R,R,2009-07-28
eversbr01,1969.0,Bryan,Eversgerd,190.0,73.0,R,L,1994-04-30
exposlu01,1987.0,Luis,Exposito,210.0,75.0,R,R,2012-05-04
eyresc01,1972.0,Scott,Eyre,160.0,73.0,L,L,1997-08-01
eyrewi01,1978.0,Willie,Eyre,235.0,72.0,R,R,2006-04-06
fabrejo01,1970.0,Jorge,Fabregas,205.0,75.0,L,R,1994-04-24
faheybr01,1981.0,Brandon,Fahey,160.0,74.0,L,R,2006-04-30
fajarhe01,1970.0,Hector,Fajardo,185.0,76.0,R,R,1991-08-10
falkebr01,1978.0,Brian,Falkenborg,235.0,79.0,R,R,1999-10-01
fallobo01,1960.0,Bob,Fallon,200.0,75.0,L,L,1984-04-26
faltest01,1972.0,Steve,Falteisek,200.0,74.0,R,R,1997-07-22
faluir01,1983.0,Irving,Falu,185.0,69.0,B,R,2012-05-06
familje01,1989.0,Jeurys,Familia,240.0,75.0,R,R,2012-09-04
faneyri01,1969.0,Rikkert,Faneyte,170.0,72.0,R,R,1993-08-29
fanslst01,1965.0,Stan,Fansler,180.0,71.0,R,R,1986-09-06
fariepa01,1965.0,Paul,Faries,165.0,70.0,R,R,1990-09-06
farismo01,1967.0,Monty,Fariss,180.0,76.0,R,R,1991-09-06
farmebu01,1991.0,Buck,Farmer,225.0,76.0,L,R,2014-08-13
farmeho01,1966.0,Howard,Farmer,185.0,75.0,R,R,1990-07-02
farmemi01,1968.0,Mike,Farmer,193.0,73.0,B,L,1996-05-04
farnsje01,1975.0,Jeff,Farnsworth,190.0,74.0,R,R,2002-04-03
farnsky01,1976.0,Kyle,Farnsworth,230.0,76.0,R,R,1999-04-29
farquda01,1987.0,Danny,Farquhar,185.0,69.0,R,R,2011-09-13
farrejo03,1962.0,John,Farrell,210.0,76.0,R,R,1987-08-18
farrier01,1986.0,Eric,Farris,180.0,69.0,R,R,2011-07-28
farrst01,1956.0,Steve,Farr,198.0,70.0,R,R,1984-05-16
fasansa01,1971.0,Sal,Fasano,220.0,74.0,R,R,1996-04-03
fasseje01,1963.0,Jeff,Fassero,180.0,73.0,L,L,1991-05-04
faulkan01,1992.0,Andrew,Faulkner,220.0,75.0,R,L,2015-08-31
feathta01,1989.0,Taylor,Featherston,185.0,73.0,R,R,2015-04-12
febleca01,1976.0,Carlos,Febles,170.0,71.0,R,R,1998-09-14
federti01,1987.0,Tim,Federowicz,215.0,70.0,R,R,2011-09-11
feierry01,1985.0,Ryan,Feierabend,225.0,75.0,L,L,2006-09-13
feldemi01,1961.0,Mike,Felder,160.0,68.0,B,R,1985-09-11
feldmsc01,1983.0,Scott,Feldman,220.0,79.0,L,R,2005-08-31
felicje01,1979.0,Jesus,Feliciano,190.0,70.0,L,L,2010-06-10
felicpe01,1976.0,Pedro,Feliciano,195.0,70.0,L,L,2002-09-04
felixju01,1967.0,Junior,Felix,170.0,72.0,B,R,1989-05-03
felizmi01,1993.0,Michael,Feliz,225.0,76.0,R,R,2015-05-31
felizne01,1988.0,Neftali,Feliz,225.0,75.0,R,R,2009-08-03
felizpe01,1975.0,Pedro,Feliz,210.0,73.0,R,R,2000-09-05
fermife01,1963.0,Felix,Fermin,160.0,71.0,R,R,1987-07-08
fermira01,1972.0,Ramon,Fermin,180.0,75.0,R,R,1995-08-06
fernaal01,1969.0,Alex,Fernandez,200.0,74.0,R,R,1990-08-02
fernaja01,1972.0,Jared,Fernandez,223.0,74.0,R,R,2001-09-19
fernajo01,1974.0,Jose,Fernandez,220.0,75.0,R,R,1999-07-03
fernajo02,1992.0,Jose,Fernandez,215.0,74.0,R,R,2013-04-07
fernaos01,1968.0,Osvaldo,Fernandez,190.0,74.0,R,R,1996-04-05
fernasi01,1962.0,Sid,Fernandez,220.0,73.0,L,L,1983-09-20
fernato01,1962.0,Tony,Fernandez,165.0,74.0,B,R,1983-09-02
ferraan01,1978.0,Anthony,Ferrari,160.0,69.0,L,L,2003-06-07
ferreje01,1990.0,Jeff,Ferrell,185.0,75.0,R,R,2015-07-04
ferreto01,1962.0,Tony,Ferreira,160.0,73.0,L,L,1985-09-17
fessewa99,1860.0,Wally,Fessenden,,,,,
fettemi01,1964.0,Mike,Fetters,200.0,76.0,R,R,1989-09-01
fickch01,1985.0,C. J.,Fick,200.0,77.0,R,R,2012-05-26
fickro01,1974.0,Robert,Fick,189.0,73.0,L,R,1998-09-19
fieldbr01,1960.0,Bruce,Fields,185.0,72.0,L,R,1986-09-03
fieldce01,1963.0,Cecil,Fielder,230.0,75.0,R,R,1985-07-20
fieldda01,1991.0,Daniel,Fields,215.0,74.0,L,R,2015-06-04
fieldjo02,1982.0,Josh,Fields,225.0,74.0,R,R,2006-09-13
fieldjo03,1985.0,Josh,Fields,195.0,72.0,R,R,2013-04-02
fieldna01,1975.0,Nate,Field,185.0,74.0,R,R,2002-04-12
fieldpr01,1984.0,Prince,Fielder,275.0,71.0,L,R,2005-06-13
fieldth01,1987.0,Thomas,Field,185.0,70.0,R,R,2011-09-11
fienca01,1983.0,Casey,Fien,210.0,74.0,R,R,2009-07-26
fiersmi01,1985.0,Mike,Fiers,200.0,74.0,R,R,2011-09-14
fifest01,1986.0,Stephen,Fife,220.0,75.0,R,R,2012-07-17
figaral01,1984.0,Alfredo,Figaro,190.0,72.0,R,R,2009-06-20
figgami01,1970.0,Mike,Figga,200.0,72.0,R,R,1997-09-16
figgich01,1978.0,Chone,Figgins,180.0,68.0,B,R,2002-08-25
figuebi01,1964.0,Bien,Figueroa,170.0,70.0,R,R,1992-05-17
figueco01,1987.0,Cole,Figueroa,185.0,70.0,L,R,2014-05-16
figuelu01,1974.0,Luis,Figueroa,165.0,69.0,B,R,2001-06-27
figuene01,1974.0,Nelson,Figueroa,185.0,73.0,B,R,2000-06-03
figuepe01,1985.0,Pedro,Figueroa,215.0,72.0,L,L,2012-04-21
fikacje01,1975.0,Jeremy,Fikac,185.0,74.0,R,R,2001-08-16
filebo01,1977.0,Bob,File,215.0,76.0,R,R,2001-04-14
filerto01,1956.0,Tom,Filer,195.0,73.0,R,R,1982-06-08
filsope01,1958.0,Pete,Filson,195.0,74.0,B,L,1982-05-15
fimplja01,1959.0,Jack,Fimple,185.0,74.0,R,R,1983-07-30
fingero01,1946.0,Rollie,Fingers,190.0,76.0,R,R,1968-09-15
finlech01,1962.0,Chuck,Finley,220.0,78.0,L,L,1986-05-29
finlest01,1965.0,Steve,Finley,175.0,74.0,L,L,1989-04-03
finnebr01,1993.0,Brandon,Finnegan,185.0,71.0,L,L,2014-09-06
finnvga01,1968.0,Gar,Finnvold,195.0,77.0,R,R,1994-05-10
fioreje01,1983.0,Jeff,Fiorentino,185.0,73.0,L,R,2005-05-12
fioreto01,1971.0,Tony,Fiore,210.0,76.0,R,R,2000-08-27
fireost01,1957.0,Steve,Fireovid,195.0,74.0,B,R,1981-09-06
firovda01,1956.0,Dan,Firova,185.0,72.0,R,R,1981-09-01
fischje01,1963.0,Jeff,Fischer,185.0,75.0,R,R,1987-06-19
fischmi01,1955.0,Mike,Fischlin,165.0,73.0,R,R,1977-09-03
fischto01,1960.0,Todd,Fischer,170.0,70.0,R,R,1986-05-29
fishebr01,1962.0,Brian,Fisher,210.0,76.0,R,R,1985-05-07
fisheca01,1983.0,Carlos,Fisher,220.0,76.0,R,R,2009-05-24
fishejo01,1962.0,John,Fishel,185.0,71.0,R,R,1988-07-14
fiskca01,1947.0,Carlton,Fisk,200.0,75.0,R,R,1969-09-18
fistedo01,1984.0,Doug,Fister,210.0,80.0,L,R,2009-08-08
fitzgbr01,1974.0,Brian,Fitzgerald,175.0,71.0,L,L,2002-04-17
fitzgmi02,1960.0,Mike,Fitzgerald,185.0,72.0,R,R,1983-09-13
fitzgmi03,1964.0,Mike,Fitzgerald,196.0,73.0,R,R,1988-06-23
